filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,4,"{""name"":""rect"",""x"":528,""y"":168,""width"":12,""height"":11}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,5,"{""name"":""rect"",""x"":474,""y"":160,""width"":31,""height"":24}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,6,"{""name"":""rect"",""x"":436,""y"":51,""width"":27,""height"":26}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,7,"{""name"":""rect"",""x"":439,""y"":1,""width"":23,""height"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,8,"{""name"":""rect"",""x"":123,""y"":112,""width"":22,""height"":25}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,9,"{""name"":""rect"",""x"":114,""y"":86,""width"":20,""height"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,10,"{""name"":""rect"",""x"":116,""y"":59,""width"":35,""height"":23}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,11,"{""name"":""rect"",""x"":114,""y"":2,""width"":24,""height"":30}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,12,"{""name"":""rect"",""x"":7,""y"":89,""width"":24,""height"":22}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,13,"{""name"":""rect"",""x"":8,""y"":45,""width"":28,""height"":26}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,14,"{""name"":""rect"",""x"":138,""y"":267,""width"":27,""height"":22}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_10200_11200_region.jpg,139098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,15,"{""name"":""rect"",""x"":165,""y"":241,""width"":38,""height"":23}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,0,"{""name"":""rect"",""x"":351,""y"":245,""width"":35,""height"":36}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,1,"{""name"":""rect"",""x"":397,""y"":256,""width"":31,""height"":29}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,2,"{""name"":""rect"",""x"":445,""y"":262,""width"":23,""height"":27}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,3,"{""name"":""rect"",""x"":468,""y"":226,""width"":33,""height"":38}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,4,"{""name"":""rect"",""x"":512,""y"":240,""width"":21,""height"":25}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,5,"{""name"":""rect"",""x"":584,""y"":265,""width"":26,""height"":36}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,6,"{""name"":""rect"",""x"":651,""y"":290,""width"":34,""height"":34}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,7,"{""name"":""rect"",""x"":700,""y"":302,""width"":23,""height"":29}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,8,"{""name"":""rect"",""x"":735,""y"":313,""width"":23,""height"":28}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,9,"{""name"":""rect"",""x"":789,""y"":388,""width"":34,""height"":23}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,10,"{""name"":""rect"",""x"":716,""y"":391,""width"":26,""height"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,11,"{""name"":""rect"",""x"":650,""y"":359,""width"":29,""height"":28}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,12,"{""name"":""rect"",""x"":602,""y"":348,""width"":33,""height"":28}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,13,"{""name"":""rect"",""x"":570,""y"":384,""width"":25,""height"":25}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,14,"{""name"":""rect"",""x"":615,""y"":385,""width"":27,""height"":28}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,15,"{""name"":""rect"",""x"":658,""y"":393,""width"":23,""height"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,16,"{""name"":""rect"",""x"":791,""y"":278,""width"":21,""height"":23}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,17,"{""name"":""rect"",""x"":757,""y"":274,""width"":35,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,18,"{""name"":""rect"",""x"":732,""y"":249,""width"":27,""height"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,19,"{""name"":""rect"",""x"":733,""y"":214,""width"":24,""height"":23}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,20,"{""name"":""rect"",""x"":731,""y"":177,""width"":25,""height"":25}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,21,"{""name"":""rect"",""x"":732,""y"":131,""width"":21,""height"":25}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,22,"{""name"":""rect"",""x"":436,""y"":97,""width"":17,""height"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,23,"{""name"":""rect"",""x"":431,""y"":52,""width"":21,""height"":21}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,24,"{""name"":""rect"",""x"":389,""y"":26,""width"":32,""height"":29}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,25,"{""name"":""rect"",""x"":430,""y"":10,""width"":15,""height"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,26,"{""name"":""rect"",""x"":388,""y"":107,""width"":27,""height"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,27,"{""name"":""rect"",""x"":396,""y"":194,""width"":18,""height"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_11200_12200_region.jpg,169850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",29,28,"{""name"":""rect"",""x"":423,""y"":208,""width"":23,""height"":29}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,0,"{""name"":""rect"",""x"":206,""y"":379,""width"":52,""height"":32}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,1,"{""name"":""rect"",""x"":213,""y"":302,""width"":67,""height"":38}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,2,"{""name"":""rect"",""x"":225,""y"":258,""width"":63,""height"":36}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,3,"{""name"":""rect"",""x"":206,""y"":207,""width"":42,""height"":39}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,4,"{""name"":""rect"",""x"":265,""y"":211,""width"":33,""height"":30}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,5,"{""name"":""rect"",""x"":297,""y"":173,""width"":35,""height"":34}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,6,"{""name"":""rect"",""x"":247,""y"":163,""width"":31,""height"":32}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,7,"{""name"":""rect"",""x"":256,""y"":115,""width"":39,""height"":34}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,8,"{""name"":""rect"",""x"":307,""y"":86,""width"":28,""height"":36}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,9,"{""name"":""rect"",""x"":213,""y"":13,""width"":31,""height"":48}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,10,"{""name"":""rect"",""x"":265,""y"":17,""width"":38,""height"":45}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,11,"{""name"":""rect"",""x"":403,""y"":388,""width"":55,""height"":25}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,12,"{""name"":""rect"",""x"":468,""y"":371,""width"":48,""height"":44}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,13,"{""name"":""rect"",""x"":501,""y"":340,""width"":49,""height"":34}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,14,"{""name"":""rect"",""x"":490,""y"":291,""width"":59,""height"":43}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,15,"{""name"":""rect"",""x"":507,""y"":261,""width"":43,""height"":30}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,16,"{""name"":""rect"",""x"":552,""y"":226,""width"":41,""height"":47}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,17,"{""name"":""rect"",""x"":561,""y"":178,""width"":39,""height"":38}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,18,"{""name"":""rect"",""x"":501,""y"":213,""width"":45,""height"":39}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,19,"{""name"":""rect"",""x"":506,""y"":171,""width"":43,""height"":41}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,20,"{""name"":""rect"",""x"":576,""y"":125,""width"":24,""height"":34}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,21,"{""name"":""rect"",""x"":511,""y"":117,""width"":46,""height"":38}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,22,"{""name"":""rect"",""x"":543,""y"":74,""width"":49,""height"":41}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,23,"{""name"":""rect"",""x"":541,""y"":37,""width"":39,""height"":25}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,24,"{""name"":""rect"",""x"":420,""y"":261,""width"":42,""height"":44}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,25,"{""name"":""rect"",""x"":372,""y"":266,""width"":48,""height"":37}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,26,"{""name"":""rect"",""x"":379,""y"":209,""width"":45,""height"":40}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,27,"{""name"":""rect"",""x"":424,""y"":183,""width"":33,""height"":30}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,28,"{""name"":""rect"",""x"":385,""y"":130,""width"":41,""height"":38}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,29,"{""name"":""rect"",""x"":433,""y"":118,""width"":30,""height"":27}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,30,"{""name"":""rect"",""x"":445,""y"":100,""width"":19,""height"":12}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,31,"{""name"":""rect"",""x"":414,""y"":85,""width"":21,""height"":15}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,32,"{""name"":""rect"",""x"":448,""y"":63,""width"":34,""height"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,33,"{""name"":""rect"",""x"":453,""y"":20,""width"":35,""height"":32}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,34,"{""name"":""rect"",""x"":227,""y"":75,""width"":35,""height"":26}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,35,"{""name"":""rect"",""x"":151,""y"":78,""width"":39,""height"":40}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,36,"{""name"":""rect"",""x"":106,""y"":386,""width"":32,""height"":28}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,37,"{""name"":""rect"",""x"":45,""y"":370,""width"":50,""height"":36}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,38,"{""name"":""rect"",""x"":797,""y"":338,""width"":31,""height"":31}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_12200_13200_region.jpg,160580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",40,39,"{""name"":""rect"",""x"":633,""y"":377,""width"":24,""height"":24}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,0,"{""name"":""rect"",""x"":84,""y"":375,""width"":45,""height"":25}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,1,"{""name"":""rect"",""x"":108,""y"":349,""width"":30,""height"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,2,"{""name"":""rect"",""x"":123,""y"":298,""width"":35,""height"":27}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,3,"{""name"":""rect"",""x"":151,""y"":270,""width"":27,""height"":32}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,4,"{""name"":""rect"",""x"":183,""y"":188,""width"":44,""height"":41}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,5,"{""name"":""rect"",""x"":214,""y"":148,""width"":30,""height"":40}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,6,"{""name"":""rect"",""x"":246,""y"":101,""width"":19,""height"":46}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,7,"{""name"":""rect"",""x"":429,""y"":58,""width"":56,""height"":51}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,8,"{""name"":""rect"",""x"":658,""y"":51,""width"":33,""height"":36}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,9,"{""name"":""rect"",""x"":700,""y"":65,""width"":33,""height"":44}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,10,"{""name"":""rect"",""x"":733,""y"":37,""width"":28,""height"":29}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_13200_14200_region.jpg,208917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",64,11,"{""name"":""rect"",""x"":745,""y"":11,""width"":36,""height"":31}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
