image_path,xmin,xmax,ymin,ymax,label
20000_20500_4200_5200_region_20.png,43,104,77,126,Tree
20000_20500_4200_5200_region_20.png,17,43,33,56,Tree
20000_20500_4200_5200_region_21.png,43,104,0,13,Tree
20000_20500_4200_5200_region_21.png,0,31,70,108,Tree
20000_20500_4200_5200_region_22.png,5,42,54,105,Tree
20000_20500_4200_5200_region_22.png,49,73,108,149,Tree
20000_20500_4200_5200_region_22.png,84,112,113,134,Tree
20000_20500_4200_5200_region_22.png,75,105,58,92,Tree
20000_20500_4200_5200_region_23.png,49,73,0,36,Tree
20000_20500_4200_5200_region_23.png,84,112,0,21,Tree
20000_20500_4200_5200_region_23.png,49,89,44,76,Tree
20000_20500_4200_5200_region_24.png,49,73,0,25,Tree
20000_20500_4200_5200_region_24.png,84,112,0,10,Tree
20000_20500_4200_5200_region_24.png,49,89,33,65,Tree
20000_20500_4200_5200_region_25.png,64,106,39,78,Tree
20000_20500_4200_5200_region_25.png,116,150,59,86,Tree
20000_20500_4200_5200_region_25.png,87,114,128,150,Tree
20000_20500_4200_5200_region_25.png,116,149,106,139,Tree
20000_20500_4200_5200_region_26.png,87,114,15,42,Tree
20000_20500_4200_5200_region_26.png,116,149,0,26,Tree
20000_20500_4200_5200_region_26.png,86,115,144,150,Tree
20000_20500_4200_5200_region_26.png,133,150,114,139,Tree
20000_20500_4200_5200_region_26.png,146,150,65,95,Tree
20000_20500_4200_5200_region_27.png,37,66,90,133,Tree
20000_20500_4200_5200_region_27.png,110,130,93,118,Tree
20000_20500_4200_5200_region_27.png,140,150,86,116,Tree
20000_20500_4200_5200_region_27.png,45,80,49,76,Tree
20000_20500_4200_5200_region_27.png,86,115,31,62,Tree
20000_20500_4200_5200_region_27.png,133,150,1,26,Tree
20000_20500_4200_5200_region_28.png,37,66,0,20,Tree
20000_20500_4200_5200_region_28.png,110,130,0,5,Tree
20000_20500_4200_5200_region_28.png,140,150,0,3,Tree
20000_20500_4200_5200_region_29.png,37,66,0,9,Tree
20000_20500_4200_5200_region_30.png,3,48,59,86,Tree
20000_20500_4200_5200_region_30.png,0,1,128,150,Tree
20000_20500_4200_5200_region_30.png,3,36,106,139,Tree
20000_20500_4200_5200_region_30.png,50,80,110,143,Tree
20000_20500_4200_5200_region_31.png,64,89,134,150,Tree
20000_20500_4200_5200_region_31.png,112,143,55,81,Tree
20000_20500_4200_5200_region_31.png,112,129,89,110,Tree
20000_20500_4200_5200_region_31.png,0,1,15,42,Tree
20000_20500_4200_5200_region_31.png,3,36,0,26,Tree
20000_20500_4200_5200_region_31.png,50,80,0,30,Tree
20000_20500_4200_5200_region_31.png,0,2,144,150,Tree
20000_20500_4200_5200_region_31.png,20,49,114,139,Tree
20000_20500_4200_5200_region_31.png,33,63,65,95,Tree
20000_20500_4200_5200_region_32.png,0,17,93,118,Tree
20000_20500_4200_5200_region_32.png,27,63,86,116,Tree
20000_20500_4200_5200_region_32.png,64,89,21,48,Tree
20000_20500_4200_5200_region_32.png,0,2,31,62,Tree
20000_20500_4200_5200_region_32.png,20,49,1,26,Tree
20000_20500_4200_5200_region_33.png,0,17,0,5,Tree
20000_20500_4200_5200_region_33.png,27,63,0,3,Tree
20000_20500_4200_5200_region_36.png,0,30,55,81,Tree
20000_20500_4200_5200_region_36.png,0,16,89,110,Tree
1000_1500_13200_14200_region_0.png,141,150,89,104,Tree
1000_1500_13200_14200_region_1.png,66,88,103,124,Tree
1000_1500_13200_14200_region_2.png,84,129,149,150,Tree
1000_1500_13200_14200_region_2.png,123,150,72,99,Tree
1000_1500_13200_14200_region_2.png,146,150,136,150,Tree
1000_1500_13200_14200_region_2.png,66,88,0,11,Tree
1000_1500_13200_14200_region_3.png,84,129,36,61,Tree
1000_1500_13200_14200_region_3.png,146,150,23,55,Tree
1000_1500_13200_14200_region_4.png,84,129,25,50,Tree
1000_1500_13200_14200_region_4.png,146,150,12,44,Tree
1000_1500_13200_14200_region_5.png,101,131,148,150,Tree
1000_1500_13200_14200_region_5.png,133,150,101,147,Tree
1000_1500_13200_14200_region_5.png,28,57,89,104,Tree
1000_1500_13200_14200_region_5.png,41,64,62,74,Tree
1000_1500_13200_14200_region_5.png,65,89,14,32,Tree
1000_1500_13200_14200_region_6.png,70,114,75,116,Tree
1000_1500_13200_14200_region_6.png,101,131,35,75,Tree
1000_1500_13200_14200_region_6.png,133,150,0,34,Tree
1000_1500_13200_14200_region_6.png,111,138,142,150,Tree
1000_1500_13200_14200_region_6.png,143,150,121,150,Tree
1000_1500_13200_14200_region_7.png,0,16,149,150,Tree
1000_1500_13200_14200_region_7.png,10,45,72,99,Tree
1000_1500_13200_14200_region_7.png,38,65,44,76,Tree
1000_1500_13200_14200_region_7.png,70,114,0,3,Tree
1000_1500_13200_14200_region_7.png,129,150,133,150,Tree
1000_1500_13200_14200_region_7.png,33,64,136,150,Tree
1000_1500_13200_14200_region_7.png,80,106,126,150,Tree
1000_1500_13200_14200_region_7.png,66,103,96,128,Tree
1000_1500_13200_14200_region_7.png,112,145,102,128,Tree
1000_1500_13200_14200_region_7.png,149,150,64,102,Tree
1000_1500_13200_14200_region_7.png,110,139,65,99,Tree
1000_1500_13200_14200_region_7.png,79,96,57,77,Tree
1000_1500_13200_14200_region_7.png,111,138,29,57,Tree
1000_1500_13200_14200_region_7.png,143,150,8,45,Tree
1000_1500_13200_14200_region_8.png,0,16,36,61,Tree
1000_1500_13200_14200_region_8.png,129,150,20,44,Tree
1000_1500_13200_14200_region_8.png,106,141,49,76,Tree
1000_1500_13200_14200_region_8.png,60,90,49,72,Tree
1000_1500_13200_14200_region_8.png,33,64,23,55,Tree
1000_1500_13200_14200_region_8.png,80,106,13,37,Tree
1000_1500_13200_14200_region_8.png,66,103,0,15,Tree
1000_1500_13200_14200_region_8.png,112,145,0,15,Tree
1000_1500_13200_14200_region_9.png,0,16,25,50,Tree
1000_1500_13200_14200_region_9.png,129,150,9,33,Tree
1000_1500_13200_14200_region_9.png,106,141,38,65,Tree
1000_1500_13200_14200_region_9.png,60,90,38,61,Tree
1000_1500_13200_14200_region_9.png,33,64,12,44,Tree
1000_1500_13200_14200_region_9.png,80,106,2,26,Tree
1000_1500_13200_14200_region_9.png,66,103,0,4,Tree
1000_1500_13200_14200_region_9.png,112,145,0,4,Tree
1000_1500_13200_14200_region_10.png,0,18,148,150,Tree
1000_1500_13200_14200_region_10.png,20,39,101,147,Tree
1000_1500_13200_14200_region_10.png,126,150,145,150,Tree
1000_1500_13200_14200_region_10.png,135,150,101,145,Tree
1000_1500_13200_14200_region_10.png,102,138,55,89,Tree
1000_1500_13200_14200_region_10.png,96,131,88,123,Tree
1000_1500_13200_14200_region_10.png,81,114,131,150,Tree
1000_1500_13200_14200_region_11.png,0,18,35,75,Tree
1000_1500_13200_14200_region_11.png,20,39,0,34,Tree
1000_1500_13200_14200_region_11.png,0,25,142,150,Tree
1000_1500_13200_14200_region_11.png,64,94,142,150,Tree
1000_1500_13200_14200_region_11.png,81,118,118,150,Tree
1000_1500_13200_14200_region_11.png,118,143,73,100,Tree
1000_1500_13200_14200_region_11.png,126,150,32,69,Tree
1000_1500_13200_14200_region_11.png,135,150,0,32,Tree
1000_1500_13200_14200_region_11.png,96,131,0,10,Tree
1000_1500_13200_14200_region_11.png,81,114,18,48,Tree
1000_1500_13200_14200_region_11.png,38,73,78,110,Tree
1000_1500_13200_14200_region_11.png,30,69,121,150,Tree
1000_1500_13200_14200_region_11.png,42,83,41,70,Tree
1000_1500_13200_14200_region_12.png,117,142,141,150,Tree
1000_1500_13200_14200_region_12.png,74,101,136,150,Tree
1000_1500_13200_14200_region_12.png,106,140,106,135,Tree
1000_1500_13200_14200_region_12.png,95,120,68,97,Tree
1000_1500_13200_14200_region_12.png,16,42,133,150,Tree
1000_1500_13200_14200_region_12.png,0,32,102,128,Tree
1000_1500_13200_14200_region_12.png,36,68,64,102,Tree
1000_1500_13200_14200_region_12.png,0,26,65,99,Tree
1000_1500_13200_14200_region_12.png,0,25,29,57,Tree
1000_1500_13200_14200_region_12.png,64,94,29,63,Tree
1000_1500_13200_14200_region_12.png,81,118,5,39,Tree
1000_1500_13200_14200_region_12.png,30,69,8,45,Tree
1000_1500_13200_14200_region_13.png,117,142,28,59,Tree
1000_1500_13200_14200_region_13.png,74,101,23,55,Tree
1000_1500_13200_14200_region_13.png,106,140,0,22,Tree
1000_1500_13200_14200_region_13.png,16,42,20,44,Tree
1000_1500_13200_14200_region_13.png,0,28,49,76,Tree
1000_1500_13200_14200_region_13.png,0,32,0,15,Tree
1000_1500_13200_14200_region_14.png,117,142,17,48,Tree
1000_1500_13200_14200_region_14.png,74,101,12,44,Tree
1000_1500_13200_14200_region_14.png,106,140,0,11,Tree
1000_1500_13200_14200_region_14.png,16,42,9,33,Tree
1000_1500_13200_14200_region_14.png,0,28,38,65,Tree
1000_1500_13200_14200_region_14.png,0,32,0,4,Tree
1000_1500_13200_14200_region_15.png,90,146,58,109,Tree
1000_1500_13200_14200_region_15.png,132,150,141,150,Tree
1000_1500_13200_14200_region_15.png,86,125,128,150,Tree
1000_1500_13200_14200_region_15.png,13,41,145,150,Tree
1000_1500_13200_14200_region_15.png,22,64,101,145,Tree
1000_1500_13200_14200_region_15.png,0,25,55,89,Tree
1000_1500_13200_14200_region_15.png,0,18,88,123,Tree
1000_1500_13200_14200_region_15.png,0,1,131,150,Tree
1000_1500_13200_14200_region_16.png,132,150,28,66,Tree
1000_1500_13200_14200_region_16.png,86,125,15,60,Tree
1000_1500_13200_14200_region_16.png,132,150,83,116,Tree
1000_1500_13200_14200_region_16.png,90,121,77,107,Tree
1000_1500_13200_14200_region_16.png,108,135,114,142,Tree
1000_1500_13200_14200_region_16.png,44,80,83,122,Tree
1000_1500_13200_14200_region_16.png,54,85,38,73,Tree
1000_1500_13200_14200_region_16.png,0,5,118,150,Tree
1000_1500_13200_14200_region_16.png,5,30,73,100,Tree
1000_1500_13200_14200_region_16.png,13,41,32,69,Tree
1000_1500_13200_14200_region_16.png,22,64,0,32,Tree
1000_1500_13200_14200_region_16.png,0,18,0,10,Tree
1000_1500_13200_14200_region_16.png,0,1,18,48,Tree
1000_1500_13200_14200_region_17.png,132,150,0,3,Tree
1000_1500_13200_14200_region_17.png,108,135,1,29,Tree
1000_1500_13200_14200_region_17.png,56,84,74,94,Tree
1000_1500_13200_14200_region_17.png,42,65,103,127,Tree
1000_1500_13200_14200_region_17.png,4,29,141,150,Tree
1000_1500_13200_14200_region_17.png,0,27,106,135,Tree
1000_1500_13200_14200_region_17.png,0,7,68,97,Tree
1000_1500_13200_14200_region_17.png,37,63,44,73,Tree
1000_1500_13200_14200_region_17.png,44,80,0,9,Tree
1000_1500_13200_14200_region_17.png,0,5,5,39,Tree
1000_1500_13200_14200_region_18.png,42,65,0,14,Tree
1000_1500_13200_14200_region_18.png,4,29,28,59,Tree
1000_1500_13200_14200_region_18.png,0,27,0,22,Tree
1000_1500_13200_14200_region_19.png,42,65,0,3,Tree
1000_1500_13200_14200_region_19.png,4,29,17,48,Tree
1000_1500_13200_14200_region_19.png,0,27,0,11,Tree
1000_1500_13200_14200_region_20.png,0,33,58,109,Tree
1000_1500_13200_14200_region_20.png,140,150,13,36,Tree
1000_1500_13200_14200_region_20.png,19,63,141,150,Tree
1000_1500_13200_14200_region_20.png,0,12,128,150,Tree
1000_1500_13200_14200_region_21.png,19,63,28,66,Tree
1000_1500_13200_14200_region_21.png,0,12,15,60,Tree
1000_1500_13200_14200_region_21.png,19,46,83,116,Tree
1000_1500_13200_14200_region_21.png,0,8,77,107,Tree
1000_1500_13200_14200_region_21.png,0,22,114,142,Tree
1000_1500_13200_14200_region_22.png,19,46,0,3,Tree
1000_1500_13200_14200_region_22.png,0,22,1,29,Tree
1000_1500_13200_14200_region_25.png,118,150,9,46,Tree
1000_1500_13200_14200_region_25.png,27,65,13,36,Tree
1000_1500_13200_14200_region_30.png,55,83,37,66,Tree
1000_1500_13200_14200_region_30.png,67,103,11,42,Tree
1000_1500_13200_14200_region_30.png,5,43,9,46,Tree
1000_1500_15200_16200_region_0.png,3,30,9,42,Tree
1000_1500_15200_16200_region_0.png,77,105,13,35,Tree
1000_1500_15200_16200_region_0.png,127,150,9,32,Tree
1000_1500_15200_16200_region_0.png,54,82,41,66,Tree
1000_1500_15200_16200_region_0.png,87,113,43,70,Tree
1000_1500_15200_16200_region_0.png,7,40,63,89,Tree
1000_1500_15200_16200_region_0.png,53,80,73,100,Tree
1000_1500_15200_16200_region_0.png,94,121,77,100,Tree
1000_1500_15200_16200_region_0.png,43,73,106,133,Tree
1000_1500_15200_16200_region_0.png,46,75,141,150,Tree
1000_1500_15200_16200_region_0.png,87,123,138,150,Tree
1000_1500_15200_16200_region_1.png,43,73,0,20,Tree
1000_1500_15200_16200_region_1.png,13,36,57,77,Tree
1000_1500_15200_16200_region_1.png,46,75,28,57,Tree
1000_1500_15200_16200_region_1.png,107,130,107,122,Tree
1000_1500_15200_16200_region_1.png,78,104,128,150,Tree
1000_1500_15200_16200_region_1.png,130,150,88,114,Tree
1000_1500_15200_16200_region_1.png,109,150,63,86,Tree
1000_1500_15200_16200_region_1.png,87,123,25,55,Tree
1000_1500_15200_16200_region_1.png,65,86,93,117,Tree
1000_1500_15200_16200_region_1.png,7,33,103,129,Tree
1000_1500_15200_16200_region_1.png,80,106,63,86,Tree
1000_1500_15200_16200_region_1.png,136,150,149,150,Tree
1000_1500_15200_16200_region_2.png,146,150,118,148,Tree
1000_1500_15200_16200_region_2.png,113,139,117,142,Tree
1000_1500_15200_16200_region_2.png,87,108,119,138,Tree
1000_1500_15200_16200_region_2.png,71,94,139,150,Tree
1000_1500_15200_16200_region_2.png,35,58,127,148,Tree
1000_1500_15200_16200_region_2.png,8,34,106,125,Tree
1000_1500_15200_16200_region_2.png,55,75,75,102,Tree
1000_1500_15200_16200_region_2.png,107,130,0,9,Tree
1000_1500_15200_16200_region_2.png,78,104,15,40,Tree
1000_1500_15200_16200_region_2.png,130,150,0,1,Tree
1000_1500_15200_16200_region_2.png,65,86,0,4,Tree
1000_1500_15200_16200_region_2.png,7,33,0,16,Tree
1000_1500_15200_16200_region_2.png,136,150,36,66,Tree
1000_1500_15200_16200_region_2.png,116,142,67,94,Tree
1000_1500_15200_16200_region_3.png,19,53,46,74,Tree
1000_1500_15200_16200_region_3.png,143,150,37,58,Tree
1000_1500_15200_16200_region_3.png,124,139,46,62,Tree
1000_1500_15200_16200_region_3.png,146,150,5,35,Tree
1000_1500_15200_16200_region_3.png,113,139,4,29,Tree
1000_1500_15200_16200_region_3.png,87,108,6,25,Tree
1000_1500_15200_16200_region_3.png,71,94,26,50,Tree
1000_1500_15200_16200_region_3.png,35,58,14,35,Tree
1000_1500_15200_16200_region_3.png,8,34,0,12,Tree
1000_1500_15200_16200_region_4.png,19,53,35,63,Tree
1000_1500_15200_16200_region_4.png,143,150,26,47,Tree
1000_1500_15200_16200_region_4.png,124,139,35,51,Tree
1000_1500_15200_16200_region_4.png,146,150,0,24,Tree
1000_1500_15200_16200_region_4.png,113,139,0,18,Tree
1000_1500_15200_16200_region_4.png,87,108,0,14,Tree
1000_1500_15200_16200_region_4.png,71,94,15,39,Tree
1000_1500_15200_16200_region_4.png,35,58,3,24,Tree
1000_1500_15200_16200_region_4.png,8,34,0,1,Tree
1000_1500_15200_16200_region_5.png,14,42,9,32,Tree
1000_1500_15200_16200_region_5.png,101,136,15,39,Tree
1000_1500_15200_16200_region_5.png,141,150,24,49,Tree
1000_1500_15200_16200_region_5.png,0,8,77,100,Tree
1000_1500_15200_16200_region_5.png,136,150,56,85,Tree
1000_1500_15200_16200_region_5.png,85,105,49,75,Tree
1000_1500_15200_16200_region_5.png,0,10,138,150,Tree
1000_1500_15200_16200_region_5.png,40,61,139,150,Tree
1000_1500_15200_16200_region_5.png,88,112,142,150,Tree
1000_1500_15200_16200_region_6.png,82,110,76,101,Tree
1000_1500_15200_16200_region_6.png,74,102,115,148,Tree
1000_1500_15200_16200_region_6.png,43,70,123,145,Tree
1000_1500_15200_16200_region_6.png,0,17,107,122,Tree
1000_1500_15200_16200_region_6.png,17,42,88,114,Tree
1000_1500_15200_16200_region_6.png,0,37,63,86,Tree
1000_1500_15200_16200_region_6.png,0,10,25,55,Tree
1000_1500_15200_16200_region_6.png,23,55,149,150,Tree
1000_1500_15200_16200_region_6.png,48,74,57,86,Tree
1000_1500_15200_16200_region_6.png,40,61,26,47,Tree
1000_1500_15200_16200_region_6.png,119,146,57,83,Tree
1000_1500_15200_16200_region_6.png,148,150,54,78,Tree
1000_1500_15200_16200_region_6.png,119,145,107,137,Tree
1000_1500_15200_16200_region_6.png,88,112,29,48,Tree
1000_1500_15200_16200_region_7.png,94,113,120,138,Tree
1000_1500_15200_16200_region_7.png,64,87,112,140,Tree
1000_1500_15200_16200_region_7.png,33,62,118,148,Tree
1000_1500_15200_16200_region_7.png,0,26,117,142,Tree
1000_1500_15200_16200_region_7.png,74,102,2,35,Tree
1000_1500_15200_16200_region_7.png,43,70,10,32,Tree
1000_1500_15200_16200_region_7.png,0,17,0,9,Tree
1000_1500_15200_16200_region_7.png,17,42,0,1,Tree
1000_1500_15200_16200_region_7.png,23,55,36,66,Tree
1000_1500_15200_16200_region_7.png,84,99,70,92,Tree
1000_1500_15200_16200_region_7.png,3,29,67,94,Tree
1000_1500_15200_16200_region_7.png,119,145,0,24,Tree
1000_1500_15200_16200_region_8.png,30,53,37,58,Tree
1000_1500_15200_16200_region_8.png,11,26,46,62,Tree
1000_1500_15200_16200_region_8.png,94,113,7,25,Tree
1000_1500_15200_16200_region_8.png,64,87,0,27,Tree
1000_1500_15200_16200_region_8.png,33,62,5,35,Tree
1000_1500_15200_16200_region_8.png,0,26,4,29,Tree
1000_1500_15200_16200_region_9.png,30,53,26,47,Tree
1000_1500_15200_16200_region_9.png,11,26,35,51,Tree
1000_1500_15200_16200_region_9.png,94,113,0,14,Tree
1000_1500_15200_16200_region_9.png,64,87,0,16,Tree
1000_1500_15200_16200_region_9.png,33,62,0,24,Tree
1000_1500_15200_16200_region_9.png,0,26,0,18,Tree
1000_1500_15200_16200_region_10.png,61,98,45,82,Tree
1000_1500_15200_16200_region_10.png,53,91,12,42,Tree
1000_1500_15200_16200_region_10.png,0,23,15,39,Tree
1000_1500_15200_16200_region_10.png,28,48,24,49,Tree
1000_1500_15200_16200_region_10.png,61,94,109,141,Tree
1000_1500_15200_16200_region_10.png,23,53,56,85,Tree
1000_1500_15200_16200_region_11.png,47,70,146,150,Tree
1000_1500_15200_16200_region_11.png,139,150,147,150,Tree
1000_1500_15200_16200_region_11.png,61,94,0,28,Tree
1000_1500_15200_16200_region_11.png,6,33,57,83,Tree
1000_1500_15200_16200_region_11.png,35,60,54,78,Tree
1000_1500_15200_16200_region_11.png,62,85,87,114,Tree
1000_1500_15200_16200_region_11.png,6,32,107,137,Tree
1000_1500_15200_16200_region_11.png,82,106,49,76,Tree
1000_1500_15200_16200_region_11.png,114,136,49,68,Tree
1000_1500_15200_16200_region_11.png,106,135,121,145,Tree
1000_1500_15200_16200_region_11.png,134,150,99,126,Tree
1000_1500_15200_16200_region_12.png,47,70,33,60,Tree
1000_1500_15200_16200_region_12.png,48,73,76,99,Tree
1000_1500_15200_16200_region_12.png,139,150,34,61,Tree
1000_1500_15200_16200_region_12.png,138,150,67,93,Tree
1000_1500_15200_16200_region_12.png,118,145,103,132,Tree
1000_1500_15200_16200_region_12.png,84,114,99,132,Tree
1000_1500_15200_16200_region_12.png,50,73,123,148,Tree
1000_1500_15200_16200_region_12.png,77,104,39,77,Tree
1000_1500_15200_16200_region_12.png,62,85,0,1,Tree
1000_1500_15200_16200_region_12.png,6,32,0,24,Tree
1000_1500_15200_16200_region_12.png,106,135,8,32,Tree
1000_1500_15200_16200_region_12.png,134,150,0,13,Tree
1000_1500_15200_16200_region_13.png,118,145,0,19,Tree
1000_1500_15200_16200_region_13.png,80,110,44,70,Tree
1000_1500_15200_16200_region_13.png,84,114,0,19,Tree
1000_1500_15200_16200_region_13.png,50,73,10,35,Tree
1000_1500_15200_16200_region_14.png,118,145,0,8,Tree
1000_1500_15200_16200_region_14.png,80,110,33,59,Tree
1000_1500_15200_16200_region_14.png,84,114,0,8,Tree
1000_1500_15200_16200_region_14.png,50,73,0,24,Tree
1000_1500_15200_16200_region_16.png,124,150,144,150,Tree
1000_1500_15200_16200_region_16.png,120,150,46,87,Tree
1000_1500_15200_16200_region_16.png,79,114,51,89,Tree
1000_1500_15200_16200_region_16.png,40,79,68,103,Tree
1000_1500_15200_16200_region_16.png,72,102,127,150,Tree
1000_1500_15200_16200_region_16.png,52,70,127,150,Tree
1000_1500_15200_16200_region_16.png,26,52,147,150,Tree
1000_1500_15200_16200_region_16.png,1,23,49,68,Tree
1000_1500_15200_16200_region_16.png,0,22,121,145,Tree
1000_1500_15200_16200_region_16.png,21,46,99,126,Tree
1000_1500_15200_16200_region_17.png,73,96,137,150,Tree
1000_1500_15200_16200_region_17.png,84,107,112,137,Tree
1000_1500_15200_16200_region_17.png,116,139,114,141,Tree
1000_1500_15200_16200_region_17.png,96,111,83,101,Tree
1000_1500_15200_16200_region_17.png,121,147,75,101,Tree
1000_1500_15200_16200_region_17.png,124,150,31,57,Tree
1000_1500_15200_16200_region_17.png,72,102,14,49,Tree
1000_1500_15200_16200_region_17.png,49,75,79,105,Tree
1000_1500_15200_16200_region_17.png,52,70,14,41,Tree
1000_1500_15200_16200_region_17.png,26,52,34,61,Tree
1000_1500_15200_16200_region_17.png,25,44,67,93,Tree
1000_1500_15200_16200_region_17.png,5,32,103,132,Tree
1000_1500_15200_16200_region_17.png,0,1,99,132,Tree
1000_1500_15200_16200_region_17.png,0,22,8,32,Tree
1000_1500_15200_16200_region_17.png,21,46,0,13,Tree
1000_1500_15200_16200_region_18.png,138,150,48,72,Tree
1000_1500_15200_16200_region_18.png,99,128,44,69,Tree
1000_1500_15200_16200_region_18.png,73,96,24,46,Tree
1000_1500_15200_16200_region_18.png,84,107,0,24,Tree
1000_1500_15200_16200_region_18.png,116,139,1,28,Tree
1000_1500_15200_16200_region_18.png,5,32,0,19,Tree
1000_1500_15200_16200_region_18.png,0,1,0,19,Tree
1000_1500_15200_16200_region_19.png,138,150,37,61,Tree
1000_1500_15200_16200_region_19.png,99,128,33,58,Tree
1000_1500_15200_16200_region_19.png,73,96,13,35,Tree
1000_1500_15200_16200_region_19.png,84,107,0,13,Tree
1000_1500_15200_16200_region_19.png,116,139,0,17,Tree
1000_1500_15200_16200_region_19.png,5,32,0,8,Tree
1000_1500_15200_16200_region_19.png,0,1,0,8,Tree
1000_1500_15200_16200_region_20.png,80,132,108,150,Tree
1000_1500_15200_16200_region_21.png,80,132,0,40,Tree
1000_1500_15200_16200_region_21.png,56,102,55,101,Tree
1000_1500_15200_16200_region_21.png,11,38,144,150,Tree
1000_1500_15200_16200_region_21.png,69,98,118,139,Tree
1000_1500_15200_16200_region_21.png,53,76,145,150,Tree
1000_1500_15200_16200_region_21.png,128,150,128,146,Tree
1000_1500_15200_16200_region_21.png,110,133,98,119,Tree
1000_1500_15200_16200_region_21.png,123,146,74,96,Tree
1000_1500_15200_16200_region_21.png,106,131,55,81,Tree
1000_1500_15200_16200_region_21.png,135,150,46,71,Tree
1000_1500_15200_16200_region_21.png,141,150,102,122,Tree
1000_1500_15200_16200_region_21.png,7,46,46,87,Tree
1000_1500_15200_16200_region_21.png,0,1,51,89,Tree
1000_1500_15200_16200_region_22.png,124,146,123,143,Tree
1000_1500_15200_16200_region_22.png,128,150,86,107,Tree
1000_1500_15200_16200_region_22.png,3,26,114,141,Tree
1000_1500_15200_16200_region_22.png,8,34,75,101,Tree
1000_1500_15200_16200_region_22.png,39,56,59,84,Tree
1000_1500_15200_16200_region_22.png,11,38,31,57,Tree
1000_1500_15200_16200_region_22.png,69,98,5,26,Tree
1000_1500_15200_16200_region_22.png,53,76,32,59,Tree
1000_1500_15200_16200_region_22.png,128,150,15,33,Tree
1000_1500_15200_16200_region_22.png,110,133,0,6,Tree
1000_1500_15200_16200_region_22.png,141,150,0,9,Tree
1000_1500_15200_16200_region_22.png,133,150,38,62,Tree
1000_1500_15200_16200_region_22.png,101,128,75,105,Tree
1000_1500_15200_16200_region_22.png,69,94,72,103,Tree
1000_1500_15200_16200_region_22.png,41,61,91,116,Tree
1000_1500_15200_16200_region_22.png,73,96,106,129,Tree
1000_1500_15200_16200_region_23.png,124,146,10,30,Tree
1000_1500_15200_16200_region_23.png,139,150,42,68,Tree
1000_1500_15200_16200_region_23.png,61,87,48,71,Tree
1000_1500_15200_16200_region_23.png,25,51,48,72,Tree
1000_1500_15200_16200_region_23.png,0,15,44,69,Tree
1000_1500_15200_16200_region_23.png,3,26,1,28,Tree
1000_1500_15200_16200_region_23.png,41,61,0,3,Tree
1000_1500_15200_16200_region_23.png,73,96,0,16,Tree
1000_1500_15200_16200_region_24.png,124,146,0,19,Tree
1000_1500_15200_16200_region_24.png,139,150,31,57,Tree
1000_1500_15200_16200_region_24.png,61,87,37,60,Tree
1000_1500_15200_16200_region_24.png,25,51,37,61,Tree
1000_1500_15200_16200_region_24.png,0,15,33,58,Tree
1000_1500_15200_16200_region_24.png,3,26,0,17,Tree
1000_1500_15200_16200_region_24.png,73,96,0,5,Tree
1000_1500_15200_16200_region_25.png,0,19,108,150,Tree
1000_1500_15200_16200_region_25.png,99,128,138,150,Tree
1000_1500_15200_16200_region_26.png,0,19,0,40,Tree
1000_1500_15200_16200_region_26.png,133,150,75,125,Tree
1000_1500_15200_16200_region_26.png,112,147,147,150,Tree
1000_1500_15200_16200_region_26.png,99,128,25,51,Tree
1000_1500_15200_16200_region_26.png,92,118,51,80,Tree
1000_1500_15200_16200_region_26.png,63,82,65,86,Tree
1000_1500_15200_16200_region_26.png,67,90,92,115,Tree
1000_1500_15200_16200_region_26.png,62,89,127,150,Tree
1000_1500_15200_16200_region_26.png,92,107,119,134,Tree
1000_1500_15200_16200_region_26.png,15,39,128,146,Tree
1000_1500_15200_16200_region_26.png,0,20,98,119,Tree
1000_1500_15200_16200_region_26.png,10,33,74,96,Tree
1000_1500_15200_16200_region_26.png,0,18,55,81,Tree
1000_1500_15200_16200_region_26.png,22,45,46,71,Tree
1000_1500_15200_16200_region_26.png,40,59,76,100,Tree
1000_1500_15200_16200_region_26.png,28,55,102,122,Tree
1000_1500_15200_16200_region_26.png,46,61,128,146,Tree
1000_1500_15200_16200_region_27.png,133,150,0,12,Tree
1000_1500_15200_16200_region_27.png,112,147,34,68,Tree
1000_1500_15200_16200_region_27.png,130,150,71,111,Tree
1000_1500_15200_16200_region_27.png,67,90,0,2,Tree
1000_1500_15200_16200_region_27.png,62,89,14,39,Tree
1000_1500_15200_16200_region_27.png,92,107,6,21,Tree
1000_1500_15200_16200_region_27.png,65,90,55,76,Tree
1000_1500_15200_16200_region_27.png,73,99,92,119,Tree
1000_1500_15200_16200_region_27.png,70,93,127,146,Tree
1000_1500_15200_16200_region_27.png,38,63,118,140,Tree
1000_1500_15200_16200_region_27.png,11,33,123,143,Tree
1000_1500_15200_16200_region_27.png,15,42,86,107,Tree
1000_1500_15200_16200_region_27.png,15,39,15,33,Tree
1000_1500_15200_16200_region_27.png,0,20,0,6,Tree
1000_1500_15200_16200_region_27.png,28,55,0,9,Tree
1000_1500_15200_16200_region_27.png,46,61,15,33,Tree
1000_1500_15200_16200_region_27.png,20,39,38,62,Tree
1000_1500_15200_16200_region_27.png,44,65,40,67,Tree
1000_1500_15200_16200_region_27.png,0,15,75,105,Tree
1000_1500_15200_16200_region_28.png,73,99,0,6,Tree
1000_1500_15200_16200_region_28.png,70,93,14,33,Tree
